brand,stars,title,text
Breyers,1,i want to give ZERO stars,"I remember Breyers was amazing before year 2000 so on a nostalgic icecream-craving spree I showed up at a gas station and purchased a tub of this for $8.50 CAD. Didn’t think too much when I grabbed it from the store’s freezer and the container was kinda squishy... Tossed it in the freezer for two hours and still came out squishy, meaning the ice cream is too soft (the texture I hate)... Ate a few spoonfuls and felt super disgusted I tossed entire tub into the garbage and vowed I will never purchase this brand ever again... gags"
Breyers,1,Horrible taste,"I thought my freezer was broken because the chocolate chip cookie dough “ice cream” I was scooping was completely soft. That was my first clue. Then there was the taste, which was just awful. Tasted like chemicals to me. So, I look at the container again and it says very small at the bottom, “Frozen Dairy Dessert.” Not even ice cream! Then I look at the ingredients, and it has all of stuff in it that I don’t recognize. I always bought Breyers because of their natural ingredients. Please do better than this."
Breyers,1,Tastes like cough medicine,"I can't believe how bad this tastes. I tried it last night, and both my wife and i couldn't get past the first few bites. I tried it again tonight to see if it was something I was eating, and it still tastes horrible.
I just don't understand how it's even possible for it to tastes so bad."
Breyers,1,Disappointment,"This product had a very strange taste that I cannot describe. I had been looking forward to it, and I am wondering if something was wrong with it or if it is just not good. There are plenty of other good choices for chicolate chip cookie dough ice cream or “frozen dessert”"
Breyers,1,What happened?!,"I grew up eating Breyers and cookie dough was one of my favorite flavors. I bought some for the first time in years and oh my god, it was HORRIBLE. It tasted like it was made with spoiled milk and it had a weird aftertaste that reminded me of bananas. So disappointing."
Breyers,1,Frozen dairy dessert.,"After staying away from Breyers for a decade, I decided to give them a try. What a mistake!!! Little did I know that things that are NOT ice cream hide out in the ice cream section of the freezer at the grocery store. I thought that this stuff was disgusting."
Breyers,1,Made to taste spoiled,Ice cream taste like sour milk. Yet the best by date is in a year and three months! It taste pretty bad (to what ice cream is suppose to taste like) but I am mostly worried that it might actually be spoiled milk. Who knows.
Breyers,1,Why can’t your ice cream BE ice cream,"I am horrified to recently learn that despite being packaged the same not all of your flavors are “ice cream”. I guess kudos to your Marketing team bc I thought every time I bought your “ice cream” I was feeding my family a good ice cream. Sadly, cream isn’t even on the ingredient list and you use skim milk. It’s no wonder you have to add corn syrup, sugar and fructose. ALL of your products will stay at the store rather than come home to my family from now on. I only wish I had known sooner."
Breyers,1,Really Disappointed,I've never had an issue with Breyers before but my most recent purchase had hardly ANY cookie dough in it. You might as well call this chocolate chip. Why am I paying $4-$5 for a product that cuts corners?
Breyers,1,Something is wrong or recipe needs to be changed,I was highly disappointed in the Chocolate Chip Cookie Dough Ice cream. It was almost like snow cream and did not have a ice-cream smoothness. The taste wasn't good at all and not up to Breyers quality.
Breyers,1,Weird taste,everyone says it taste sour but I wouldn’t say that. I just had a weird taste. I prefer publix brand of this flavor. All the other ice cream flavors for breyers are good except for this one.
Breyers,1,Very disappointed!,Tasted like cream. No sugar?!? I eat ice cream a lot! I would never turn down a bowl. Tonight I just couldn’t eat this fake tasting frozen cream. Yuk! Chocolate chip cookie dough.
Breyers,1,Awful,"Presented in a container made to look like ice cream, but it turns out to be a frozen dairy dessert. Tastes, fake, like chemicals, too sweet, too slimy. Avoid at all costs."
Breyers,1,What a let down,This cookie dough tastes nothing like the Mrs Fields you used to sell.... this one has no chunks in it and the ice cream is gritty.... disappointing
Breyers,1,This stuff is absolutely atrocious. Tastes rotten,"This is the first time, in 44 years, I've had spoiled ice cream. It was a great experience although I will never buy this great ice cream again."
Breyers,1,Disgusting,Got a full bowl that only had one piece of cookie dough that tasted like bleach. Disgusting. Not worth the $4 I paid For it.
Breyers,1,Worst “cookie dough” ice cream ever,"I’ve never tasted an ice cream I haven’t liked until now. The “cookie dough” pieces tasted disgusting, nothing like cookie dough at all and left the worst aftertaste. The overall ice cream was good but not with the cookie dough pieces. I picked them out and just ate the vanilla and chocolate chips. Very disappointed as I love the natural vanilla ice cream but will not be buying the cookie dough kind every again, will buy a different brand that actually taste good."
Breyers,1,Huge disappointment,"This used to be one of my favorite ice cream flavors. The cookie dough used to taste just like real cookie dough. I just bought a container after several years of not having this flavor and I'm so disappointed! It's nasty. The ice cream is tasteless and the cookie dough is dry, crumbly, and tastes terrible. Also leaves a bad aftertaste. Please bring back the original cookie dough!"
Breyers,1,No cookie dough,"I believe in he entire carton, there may have been five pieces of cookie dough. I purchased the loaded Brewers ice cream because I expected more cookie dough after purchasing Walmart’s brand a week earlier. I must say that Walmart had the better brand. Very disappointing. I could have purchased plain vanilla ice cream and been better off."
Breyers,1,Terrible,"I wish I could give this zero stars. The ice cream and chocolate chips taste weird and the cookie dough doesn’t taste like regular cookie dough, not sure what it tastes like but it isn’t good also the pieces are not soft and chewy. If you like being disappointed then I would recommend it otherwise stay away."
Breyers,1,disappointed,"hey breyers!! wow we love your ice cream and usually have no complaints, but our most current purchase of the chocolate chip cookie dough flavor tasted distinctly sub par. very sad to have the ice cream last more than a couple days, haha! hope to see improvement in the future."
Breyers,1,Absolutely not,"The flavor was horrible and at first it taste like rice pudding then the cookie dough kind of taste like bad coconut. Overall the ice cream was way to sweet and nasty , I don’t recommend but I do recommend turkey hills chocolate chip cookie dough ice cream ."
Breyers,1,No cookie dough,Cookie dough ice cream is my favorite so I was really looking forward to eating this one but there was next to no cookie dough! I thought maybe it would be towards the bottom but I only found TWO pieces of dough in a 1.5 qt tub. Very disappointing :(
Breyers,1,awful,There is something wrong with this icecream. It tastes like huckleberry and my family agrees. I will never be buying again sad to say. I have never had an issue with it before and I was very surprised and disappointed.
Breyers,1,What's wrong?,"All the reviews are old but we bought this flavor in January 2020 and it's terrible! It's poorly flavored vanilla with NO choc chip cookie dough AT ALL. THROUGHOUT the whole carton, none at all. Very disappointed."
Breyers,1,It does get one star for being ice cream,"Breyer used to make Mrs Fields Cookie Dough Ice Cream that was really quite good. This stuff they're selling now is horrible. It's tasteless, has very few pieces of cookie dough & it's a huge disappointment."
Breyers,1,Not Satisfied,"It doesn’t even taste like ice cream, let alone the cookie dough not tasting like cookie dough. About the only thing right are the chocolate chips. Disappointed, wish I bought something else."
Breyers,1,Very disappointed,"This is the 3rd time I have attempted to try the cookie dough once again from stop and shop in pawtucket and well, this batch once again is just vanilla no chunks anywhere...unreal"
Breyers,1,There’s something wrong with the cookie dough piec,"The cookie dough is dry and crumbles. It feels like it’s been dehydrated. Based on other reviews here it’s been a problem for a while. C’mon Breyers, fix your cookie dough."
Breyers,1,Terrible. Don’t Buy. No Cookies.,"We bought this ice cream and it had critically
No cookie dough. What a sham. I’ve been a huge bryers fan for a long time but am extremely disappointed with this flavor."
Breyers,1,Tuh*,Honestly ...this flavor was disgusting. There was no plus side to this what so ever and I will honestly never purchase again or give it a second chance
Breyers,1,Chalky cookie dough,"The cookie dough in this was dry and chalky. Made the whole point of getting cookie dough ice cream, or frozen dessert I guess, pointless."
Breyers,1,What happened Brewers??,"Taste like corn syrup! You use to be about quality, NO MORE!
Your frozen dessert is full of chemicals and taste fake!"
Breyers,1,Why did you change the recipe?,"Breyers coffee ice cream and Breyers in general has been one of my favorites for many, many years so I was extremely disappointed when I tasted this new version. What happened to using only simple, all natural ingredients like milk, cream and sugar? Now it contains things like mono and diglycerides, vegetable gums, and polysorbate 80. I noticed a different mouth feel right away. Oily and disgusting. Very disappointed and will not be purchasing this brand any longer. Sad."
Breyers,1,Terrible!!!,"Growing up, I used to love your coffee ice cream. It has consistently been one of my favorite flavors. But the carton I just bought is going straight in the trash. This new recipe isn’t bolder; it’s bitter!
I can’t begin to tell you how disappointed I am. It’s like a childhood friend has passed away. I won’t be buying your ice cream again until I see the old recipe returned. If it ain’t broke, don’t fix it!"
Breyers,1,Disgusting Unnatural,"Growing up, Breyer’s was the only brand of ice cream family ate. Coffee was a favorite for both myself and my mother. I decided to track down a carton yesterday, I opened it and on the first taste I was absolutely disgusted, it tasted like chemicals. I had to check to see if I’d purchased the wrong brand... no. Then I checked the ingredients and of course, no longer the traditional recipe is used. Corn syrup is the second ingredient! Xanthan gum?!? When I was growing up Breyer’s prided itself on natural, simple ingredients (I remember the commercial from the 90s stating only natural ingredients you can pronounce). I threw the carton in the trash and went for Haagen Daz, which satisfied my craving. I will never purchase Breyer’s again. In the age of organic and natural Breyer’s is a major fail."
Breyers,1,Terrible,Bring back Coffee Ice Cream. This Frozen dairy dessert is not fit for my dog. I loved your coffee ice cream. it was perfect but I cant stand this poor replacement. Yuck.
Breyers,1,Worst Coffee Ice Cream Ever,"This is by far the worst tasting coffee flavored ice cream I've ever had. I love dark roast coffee and drink primarily Colombian roast daily. I expected a coffee taste but also expected it to be sweet after all it is ice cream. But this ""ice cream"" I leaves a burnt coffee after taste in my mouth. Why did you make this coffee ice cream so incredibly bitter? This is not ice cream."
Breyers,1,Breyers Coffee Ice Cream is no longer worth eating,"I hadn't treated myself to ice cream recently, but bought some today and looked forward to enjoying it. I was sadly disappointed to find this product is nothing like the product I previously loved. Breyers Coffee flavored ice cream used to be my favorite, but that ended today. The product is light and fluffy, full of air, and not the creamy rich delicious flavorful product it used to be. This is a poor substitute for ice cream, and the last time I will ever purchase Breyers. BTW, this is an honest review, and I am not looking for any coupons for free product - I won't be taking any of this home again even if it is free. If you've pleased other customers with this change, well then good, but you've lost at least one customer."
Breyers,1,Not very good,"I am a new coffee flavored ice cream eater. I like it so much that it has almost replaced my old stand by which is chocolate. I recent became addicted to 2 of your competitors coffee ice cream but as it is not on sale at the moment I opted to try Breyers thinking it would be just as good. NOPE! I was so wrong. This has no coffee flavor at all. Texture wise it's fine but it really needs more flavor. Also it is not ice cream, It's frozen dairy dessert. That is my fault for not reading the label well. I will try to finish what I purchased but I won't buy another quart sadly."
Breyers,1,Not ice cream.,"Very little taste. Not ice cream. but frozen dairy dessert. Very little taste. I used to trust Breyers but this is not even close to ice cream. Leaves an after taste and I will not buy your ""frozen dairy dessert"" again."
Breyers,1,Hate the new coffee,"They changed the taste of the coffee ice cream, made the coffee taste stronger. Its awful. This was my comfort food, luckily I found a new source."
Breyers,1,Would never buy again,I have gotten Breyers coffee ice cream in the past and I don’t remember it tasting this bad. I thought I may have had an expired container but no. This tastes like instant coffee ice cream. I couldn’t eat it and threw out the rest which is something I never have done with any ice cream. By far the worst. I’m very surprised since breyers typical had good tasting ice cream. Maybe the workers where sleeping when they made this batch.
Breyers,1,not much flavor as expected,bought this at BJ’s thought it sounded good. very disappointed and waste of money. flavor is terrible and we drink columbian coffee.
Breyers,1,No cream in my ice cream,"I am horrified to recently learn that despite being packaged the same not all of your flavors are “ice cream”. I guess kudos to your Marketing team bc I thought every time I bought your “ice cream” I was feeding my family a good ice cream. Sadly, cream isn’t even on the ingredient list and you use skim milk. It’s no wonder you have to add corn syrup, sugar and fructose. ALL of your products will stay at the store rather than come home to my family from now on. I only wish I had known sooner."
Breyers,1,"Coffee ""FROZEN DAIRY DESSERT"" >>NOT<< ""Ice Cream""","Sneaky, sneaky, sneaky !!! Putting ""frozen dairy dessert"" in a container that looks just like an ""original ice cream"" container."
Breyers,1,Awful.,"When I purchase Brewers, I’ve learned to choose the most basic flavors (vanilla or chocolate) because all of the others are filled with junk. I thought I was safe picking a plain coffee flavor. The moment I tasted it, I knew something was off. It has an unnatural texture and the new “deep Colombian” flavor is bitter. I looked more closely at the package and found that this is not ice cream, it’s “frozen dairy dessert”. I wish I could get my money back."
Breyers,1,Recipe Change Lost Another Customer,"I grew up eating Bryers coffee ice cream since it was one of the only all-natural brands on the market with impeccable quality. Unfortunately, their recipe change to include completely unnatural ingredients ruined the product. I’ve switched to Whole Foods 365 brand since Breyers has destroyed my loyalty and trust. Must be trying to increase their margins at consumer expense."
Breyers,1,High Fructose Corn Syrup!,"Is the second ingredient. Unlike many of their ice creams, this is a frozen dessert and so stated on the package. After I read the ingredients, I realized it doesn’t say ice cream any where. I love Breyers but not this flavor."
Breyers,1,Changed for the worse,I used to consider that your Coffee ice cream was the best I had ever tried. Your new formulation is grossly inferior. Please bring the old formulation back !
Breyers,1,Disappointed,"I grew up eating Breyers Coffee ice cream at my Grandmother's house. We used to dip pretzel sticks in it. I just bought a gallon at the store because I hadn't had it in awhile, and it tasted nothing like I remember it. I was disappointed because it is one of the more expensive ice cream brands, and I couldn't even eat it because I really didn't like the taste. I assume you changed the recipe, but why change a good thing?"
Breyers,1,Changed recipe for the worse,"I used to LOVE Breyers coffee ice cream- it was smooth, creamy, bold and delicious. Unfortunately, now they've added something that makes it GUMMY and STICKY in the mouth- you already know you're eating something that doesn't belong in ice cream. It's a shame that they've done this thinking of increasing profits but actually ruining the brand and reputation of something that was good. No more Breyers for me or my family."
Breyers,1,Awful,What happened to the old ICE CREAM. not a frozen dairy dessert. Its all foamy and soft. I want the old Bryers back. It use to be my favorite but now I will throw it all away and buy a diffrent brand.
Breyers,1,Terrible Coffee,"Use to love your coffee ice cream. Today I was going to have some, thinking how yummy it WAS. It is terrible. Nasty. Been hours since I tried it and still have a nasty taste in my mouth. I have never tasted an ice cream so terrible. It use to be my favorite ice cream. I agree with the other negative reviews. Trash it. Leave a great product alone."
Breyers,1,Awful!,"Breyers coffee ice cream has been my favorite for close to 50 years - not anymore! Bring back the old recipe with real ingredients. Until then, I’ll find another brand."
Breyers,1,Disappoints,This new dairy dessert is not up to your usual breyers standards.very disappointed with texture and taste. will not buy again ..have been a lifetime breyers ice cream buyer but with all the new additives you are now no different than any other ice cream brand.i will no longer purchase Breyers or recommend it.
Breyers,1,Disappointed,This was one of my favorite ice cream flavors and one of the few remaining Breyers ‘ice cream’ options instead of ‘frozen dairy dessert’. I have always loved Brewers because of the simple pure ingredients. Disappointed to see Breyer’s is headed a different direction and adding corn syrup and other ingredients to their ice cream and my options for Breyer’s ice cream is decreasing.
Breyers,1,Not Ice cream,Dairy desert Junk PLEASE LABEL NOT REAL ICE CREAM buying for 65 years good by
Breyers,1,"Terrible, never again",I used to enjoy Breyer ice cream with coffee and natural vanilla as my go to flavors. I was disgusted by the consistency and overly sweet flavor of this new version. I will never by this product again. It doesn’t even resemble ice cream anymore. I should have read the label on this more closely. Into the garbage bin I’m afraid. Buyer beware.
Breyers,1,Disappointing!,"I grew up on Breyer’s coffee ice cream, it was my favorite. This new “ice cream” recipe is terrible. It doesn’t taste anything like it used to. Not worth buying again. I still like their natural vanilla but I’ll have to go elsewhere for coffee flavor. Bring back the original recipe!!"
Breyers,1,Frozen Dairy Dessert?!,"Breyers, please bring back ice cream. Your coffee ice cream was amazing. This frozen dairy dessert is all kinds of wrong. The texture, the taste, the ingredients. What has happened? Completely disappointed. I will certainly not purchase again."
Breyers,1,Doesn't Taste Good,"At first I thought something was wrong with My Tastebuds. Dear Breyers, this one was a Mistake.
Your truly,
X-Coffeee Icecream lover."
Breyers,1,NOT ICE CREAM its frozen dairy junk,Scam put the words FROZEN DAIRY BIG not small one taste I new
Breyers,1,Missed the flavor,"Missed the flavor of s’more. No marshmallow flavor, chocolate very light- the graham crumb bites were good, overall very disappointed as this was really a splurge"
Breyers,1,Disappointing,S’mores flavored is cream is one of my favorites. Brewers usually has great quality and therefore yummy ice cream so I was excited to see this flavor in the store. This version is very disappointing. The marshmallows are really gross-weird textures-almost like stale hard mini marshmallows you threw in your ice cream. The Graham was almost non existent but that’s ok since it also was off in texture and flavor. Try again Brewers but maybe go for a marshmallow cream swirl and chocolate covered Graham cracker pieces.
Breyers,1,It doesnt taste like s'mores at all.,I was really looking forward to this ice cream but its actually gross. It tastes like really strong cinnamon and cardboard. :(
Breyers,1,horrible,"I love ice cream and saw this at the store so I figured I would try S'mores along with the Peach cobbler. I tried the S'mores first, along with my family, and it was awful. taste nothing like S'mores. The graham cracker was grainy, marshmallows tasted like vanilla frosting. Will NOT buy again."
Breyers,1,No good unfortunately,Marshmallows are chalky while the graham cracker piece does leave a lot to be desired. Please try again I would gladly give it another try when the contents are changed.
Breyers,1,Such a disappointment!,"I usually love anything and everything s'mores so I was excited to try this new flavor!! Although, after 1/2 a bite, I was disgusted!! The vanilla and graham cracker part tasted like coconut and cinnamon. (Ingredients list oatmeal and ""spices"" in this part.) The chocolate part with ""marshmallow flavored pieces,"" tasted awful!! It would have been so much better with actual marshmallows (or even marshmallow creme)! This tastes nothing like s'mores and I'm saddened they're giving people the wrong impression of such a delicious treat!"
Breyers,1,Yuck,This is so bad we may just throw it out... can't say anything good about it..didn't taste like s'mores.. chocolate barely chocolatey. who knows what the middle flavor was.. this was nasty Very disappointed.. Breyers usually has good flavors.. this will go in the trash.. not worth the calories..
Breyers,1,No graham cracker,This ice cream is not even close to a s’more. Way too much little tiny chewy marshmallow pieces and no crunch graham crackers. The marshmallows have an odd taste. They could have done so much better with a classic summer desert. Really bad!
Breyers,1,IS NOT GOOD,"THIS REVIEW DOES NOT VIOLATE GUIDELINES. The ice cream does not taste good. Wouldnt reccomend to anybody.
Calling to complain about how reviews are ""moderated"" if they are negative. That is bias and not true to this being a fair review. Not ever buying breyers again, and spreading the word about the company misconduct."
Breyers,1,Sorry I tried it. Won't buy this again!,I am disappointed with the S'mores ice cream. The chocolate ice cream should have a stronger chocolate flavor. The graham crackers in the white ice cream (What flavor is the white ice cream suppose to be?) had a funny tastes to them. I recommend you cover the graham cracker pieces in chocolate and make the white ice cream a strong vanilla flavor. I won't buy this flavor again.
Breyers,1,Weird flavors,"We were so excited to try the S’mores ice cream. Ugh! Super disappointed! We thought the marshmallows were actually soggy, cinnamon-flavored graham cracker pieces. I had to spit them out to decipher what they were. This ice cream doesn’t taste like S’mores AT ALL."
Breyers,1,Disappointing,Sounded good but it wasn’t. Nothing like a S’more. The ice cream isn’t creamy. I tasted coconut but didn’t notice it in the ingredients. The marshmallows are a very odd texture and taste. What graham cracker? This isn’t Breyer’s standards.
Breyers,1,Just Bad,"doesn't even taste like s'mores. really heavy on the spices that have that licorice taste (star anise, fennel, cardamom, etc.) so much so that it reminds me of 5 Chinese spice blends."
Breyers,1,Not what I expected,"Not a fan. After having a coupon, I was excited to try this. My husband and I don’t think it measures up to Brewers standards. Don’t like the marshmallows at all."
Breyers,1,Skip,"Doesn’t taste like ice cream or s’mores. My comment to the R&D department would be, “you stopped and were satisfied with this for production? Really?!? This?”"
Breyers,1,Awful,I was looking forward to this flavor but all I tasted was cinnamon. Gross!! You need to get a new recipe and leave out the cinnamon!
Breyers,1,Terrible taste - not how it used to be,I have loved this flavor before but something is different this year and it doesn’t taste good at all. Super disappointing!
Breyers,1,Just don't buy it,Usually anything smores flavor I love. This absolutely terrible and for the price you pay
Breyers,1,Surprised,Brownie Cheesecake is terrible. I’m surprised. It’s just 2/3 chocolate ice cream with 1/3 weird cheesecake ice cream. There are no chunks of brownie or cheesecake at all. Certainly not like the picture on the box at all.
Breyers,1,Does not taste like brownies or cheesecake.,"This is a disappointment to me from Breyer's. None of the ice cream in this concoction has flavor. The pieces put in both the chocolate and cheesecake parts do not taste good at all. I can't even describe it. Breyer's needs to pull this one and work on it some more. Not up to par with the quality of their other flavors, for example chocolate truffle. The Cinnabon ice cream itself is delicious, however the ""bun"" pieces in it leaves a little to be desired. Both carbsmart ice creams are delicious, and so on. The Brownie Cheesecake is the first that I have not cared for because of the lack of proper flavoring."
Breyers,1,The worst flavor,"This was a waste of money. My mom bought this flavor to surprise me on my period and It’s bland, boring and honestly? A waste of calories. Do better breyers. Do better."
Breyers,1,Mistake in production chocolate isn’t chocolate,This would have been amazing but the chocolate ice cream tastes and looks nothing like chocolate. It tasted awful. There must be a production mistake because it doesn’t even look like the picture. I would upload a picture but it won’t load. Essentially it looks like vanilla with a tint of beige
Breyers,1,Terrible flavor,Cheesecake and brownies are my two favorite desserts. I was over the moon to see this in the store and to be able to get it as a birthday treat for myself. It was so terrible and disappointing. The ice cream tasted very watered down while the brownie and cheesecake pieces all we’re very bland. It was a serious let down.
Breyers,1,Blan,"It sounds like a great idea for an ice cream, but it was not pulled off. The cheesecake part had a little flavor, but the two chocolate sides had absolutly none. Waste of $5, going in the trash."
Breyers,1,Flavorless,I was really looking forward to ice cream unfortunately this did not do it for me. It had very little flavor at least the cone was good. P.S. My husband couldn't taste it either.
Breyers,1,,It wasn't as good as I thought it was going to be. I was really disappointed. The cheesecake part taste really gross. I wouldn't recommend this to anyone
Breyers,1,very disappointed,I gave never been this disappointed in an ice cream flavor. Definetly not worth the 6 bucks I paid for it.
Breyers,1,Terrible missing the chocolate ice cream,"There was no chocolate ice cream in this at all, this was very very disappointing, didn’t even come close to looking like the package"
Breyers,1,Terrible,This ice cream has no flavor at all. No one in the entire family liked it. Kids refusing ice cream - for real?
