brand,name,rating,rating_count,ingredients
Breyers,CarbSmart™ Peanut Butter,2.8,88,"MILK, CREAM, SORBITOL, MALTODEXTRIN (CORN), PEANUTS, WATER, WHEY, GLYCERIN, SUGAR, MONO AND DIGLYCERIDES, CARAMEL (FOR COLOR), VEGETABLE GUMS, GUAR, CAROB BEAN, PEANUT OIL, SALT, ACESULFAME POTASSIUM, SUCRALOSE"
Breyers,Lactose Free Chocolate,4.7,24,"SKIM MILK, SUGAR, CORN SYRUP, CREAM, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, SALT, LACTASE ENZYME, VITAMIN A PALMITATE, NATURAL FLAVOR"
Breyers,No Sugar Added Vanilla Chocolate Strawberry,4.3,34,"MILK, MALTITOL SYRUP, MALTODEXTRIN (CORN), CREAM, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), MONO AND DIGLYCERIDES, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, BEET JUICE (FOR COLOR), NATURAL FLAVORS, ACESULFAME POTASSIUM, SUCRALOSE, SALT, VITAMIN A PALMITATE, ANNATTO (FOR COLOR)"
Breyers,Non-Dairy Vanilla Peanut Butter,4.8,116,"ALMOND MILK, WATER, ALMONDS, LIQUID SUGAR, SUGAR, WATER, PEANUTS, COCONUT OIL, CORN SYRUP, PEA PROTEIN, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, MONO AND DIGLYCERIDES, PEANUT OIL, SALT, NATURAL FLAVOR (COCONUT)"
Breyers,Raspberry Cheesecake Gelato Indulgences,4.5,28,"MILK, SUGAR, CORN SYRUP, WATER, COCONUT OIL, DEXTROSE, CREAM CHEESE, PASTEURIZED MILK, CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM, WHEY, RASPBERRY PUREE CONCENTRATE, DRIED CANE SYRUP, WHEAT FLOUR, BROWN SUGAR, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, MONO AND DIGLYCERIDES, NATURAL FLAVOR, SALT, HONEY, BUTTER, CREAM, SALT, PASTEURIZED EGGS, PECTIN, GRAHAM FLOUR, BEET JUICE (FOR COLOR), CANOLA OIL, BAKING SODA, SOY LECITHIN, MOLASSES, ANNATTO (FOR COLOR)"
Breyers,REESE'S,3.9,156,"MILK, FUDGE SWIRL, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WATER, SUGAR, COCOA, MODIFIED FOOD STARCH (TAPIOCA), NATURAL FLAVOR, SALT, LACTIC ACID, POTASSIUM SORBATE (PRESERVATIVE), CORN SYRUP, REESE'S PEANUT BUTTER CUP PIECES, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, NONFAT MILK, MILK FAT, LACTOSE, SOY LECITHIN, PGPR (EMULSIFIER), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS), TBHQ (TO MAINTAIN FRESHNESS), CITRIC ACID (TO MAINTAIN FRESHNESS), REESE'S PEANUT BUTTER SAUCE, PEANUTS, SUGAR, PEANUT OIL, DEXTROSE, SALT, TBHQ (PRESERVATIVE), FRUCTOSE, COCONUT OIL, WHEY, CREAM, CARAMEL (FOR COLOR), VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES"
Breyers,REESE'S & REESE'S PIECES 2in1,3.3,88,"MILK, CORN SYRUP, REESE'S PEANUT BUTTER CUP PIECES, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, NONFAT MILK, MILK FAT, LACTOSE, SOY LECITHIN, PGPR (EMULSIFIER), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS), TBHQ (TO MAINTAIN FRESHNESS), CITRIC ACID (TO MAINTAIN FRESHNESS), FRUCTOSE, REESE'S PEANUT BUTTER SAUCE, PEANUTS, SUGAR, PEANUT OIL, DEXTROSE, SALT, TBHQ (PRESERVATIVE), REESE'S MINI PIECES, SUGAR, PARTIALLY DEFATTED PEANUT FLOUR, HYDROGENATED VEGETABLE OIL, PALM KERNEL, SOYBEAN, CORN SYRUP, DEXTROSE, PALM KERNEL OIL, ARTIFICIAL COLOR, YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE, CORNSTARCH, SALT, CONFECTIONER'S GLAZE, LECITHIN (SOY), MODIFIED CORNSTARCH, CARNAUBA WAX, VANILLIN (ARTIFICIAL FLAVOR), MILK, COCONUT OIL, WHEY, CREAM, DUTCHED COCOA (PROCESSED WITH ALKALI), CARAMEL (FOR COLOR), VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,No Sugar Added Caramel Swirl,4.9,19,"MILK, MALTITOL SYRUP, MALTODEXTRIN (CORN), CREAM, MALTITOL, POLYDEXTROSE, WHEY, COCONUT OIL, BUTTER, CREAM, SALT, MONO AND DIGLYCERIDES, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, SALT, CARAMEL (FOR COLOR), NATURAL FLAVORS, SUCRALOSE, SOY LECITHIN, ACESULFAME POTASSIUM, VITAMIN A PALMITATE, ANNATTO (FOR COLOR)"
Breyers,SNICKERS®,4.4,109,"SKIM MILK, SUGAR, CARAMEL SWIRL, CORN SYRUP, WATER, BUTTER, CREAM, SALT, CONDENSED SKIM MILK, SKIM MILK, SUGAR, CORN SYRUP, SUGAR, SALT, CARRAGEENAN, NATURAL FLAVOR, SODIUM BICARBONATE, SNICKERS PIECES*, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, LACTOSE, MILKFAT, SOY LECITHIN, ARTIFICIAL FLAVOR, PEANUTS, CORN SYRUP, SUGAR, PALM OIL, SKIM MILK, LACTOSE, SALT, EGG WHITES, ARTIFICIAL FLAVOR, CORN SYRUP, CREAM, CHOCOLATEY COATED PEANUTS, CHOCOLATE FLAVORED COATING, SUGAR, COCONUT OIL, WHOLE MILK POWDER, LACTOSE, CHOCOLATE LIQUOR, COCOA, SOY LECITHIN, VANILLIN, ROASTED PEANUTS, PEANUTS, PEANUT OIL, SALT, WHEY, VEGETABLE GUMS, GUAR GUM, CAROB BEAN GUM, TARA GUM, MONO AND DIGLYCERIDES, VANILLA BEANS, NATURAL FLAVOR, ANNATTO (FOR COLOR), VITAMIN A PALMITATE"
Breyers,SNICKERS® & M&M'S® 2in1,3.9,52,"SKIM MILK, SUGAR, SNICKERS PIECES*, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, LACTOSE, MILKFAT, SOY LECITHIN, ARTIFICIAL FLAVOR, PEANUTS, CORN SYRUP, SUGAR, PALM OIL, SKIM MILK, LACTOSE, SALT, EGG WHITES, ARTIFICIAL FLAVOR, CORN SYRUP, CREAM, M&M'S MINIS MILK CHOCOLATE CANDIES WITH COCOA BUTTER, MILK CHOCOLATE CANDIES, MILK CHOCOLATE, SUGAR, CHOCOLATE, SKIM MILK, COCOA BUTTER, LACTOSE, MILKFAT, SOY LECITHIN, SALT, ARTIFICIAL FLAVORS, SUGAR, CORNSTARCH, CORN SYRUP, YELLOW 5 LAKE, RED 40 LAKE, BLUE 1 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE, YELLOW 5, RED 40, BLUE 1, YELLOW 6, BLUE 2, DEXTRIN, COCOA BUTTER, WHEY, CARAMEL SWIRL, SUGAR, WATER, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, NONFAT MILK SOLIDS, BUTTER, CREAM, SALT, SALT, MOLASSES, PECTIN, SOY LECITHIN, NATURAL FLAVOR, POTASSIUM SORBATE (PRESERVATIVE), SODIUM CITRATE, LACTIC ACID, COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, GUAR GUM, CAROB BEAN GUM, TARA GUM, MONO AND DIGLYCERIDES, CARAMEL (FOR COLOR), VITAMIN A PALMITATE, ANNATTO (FOR COLOR)"
Breyers,CarbSmart™ Almond Bar,4.3,32,"MILK, COCONUT OIL, WATER, MALTITOL SYRUP, SUGAR, ALMONDS, POLYDEXTROSE, SOYBEAN OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), SODIUM CASEINATE, WHEY, GLYCERIN, CALCIUM CARBONATE, CREAM, SOLUBLE CORN FIBER, NATURAL FLAVOR, VEGETABLE GUMS, GUAR, CAROB BEAN, SALT, SOY LECITHIN, SUCRALOSE, MONO AND DIGLYCERIDES, ACESULFAME POTASSIUM"
Breyers,HEATH & Waffle Cone 2in1,3.3,54,"MILK, CORN SYRUP, HEATH TOFFEE BAR PIECES, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, NONFAT MILK, MILKFAT, LACTOSE, SALT, SOY LECITHIN, NATURAL FLAVOR, SUGAR, VEGETABLE OIL, PALM OIL, SUNFLOWER OIL, BUTTER (MILK), ALMONDS, SALT, SOY LECITHIN, FRUCTOSE, FUDGE COVERED WAFFLE CONE PIECES, FUDGE COATING, SUGAR, COCONUT OIL, COCOA, NONFAT DRY MILK, WHOLE MILK POWDER, ANHYDROUS MILKFAT, SOY LECITHIN, VANILLA, NATURAL FLAVOR, WAFFLE CONE, UNBLEACHED UNENRICHED WHEAT FLOUR, SUGAR, SOYBEAN OIL, SOY LECITHIN, VANILLA, SALT, COCONUT OIL, WHEY, CREAM, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,No Sugar Added Butter Pecan,4.3,15,"MILK, MALTITOL SYRUP, PECANS, MALTODEXTRIN (CORN), CREAM, WHEY, MONO AND DIGLYCERIDES, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, SALT, PEANUT OIL, BUTTER, CREAM, SALT, NATURAL FLAVOR, ACESULFAME POTASSIUM, SUCRALOSE, VITAMIN A PALMITATE"
Breyers,CarbSmart™ Vanilla Bar,4.2,24,"MILK, COCONUT OIL, WATER, MALTITOL SYRUP, SUGAR, POLYDEXTROSE, SOYBEAN OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), SODIUM CASEINATE, WHEY, GLYCERIN, CALCIUM CARBONATE, CREAM, SOLUBLE CORN FIBER, NATURAL FLAVOR, VEGETABLE GUMS, GUAR, CAROB BEAN, SALT, SOY LECITHIN, SUCRALOSE, MONO AND DIGLYCERIDES, ACESULFAME POTASSIUM"
Breyers,HEATH,3.3,36,"MILK, CARAMEL SWIRL, SUGAR, WATER, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, NONFAT MILK SOLIDS, BUTTER, CREAM, SALT, SALT, MOLASSES, PECTIN, SOY LECITHIN, NATURAL FLAVOR, POTASSIUM SORBATE (PRESERVATIVE), SODIUM CITRATE, LACTIC ACID, HEATH TOFFEE BAR PIECES, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILKFAT, LACTOSE, SALT, SOY LECITHIN, NATURAL FLAVOR, SUGAR, VEGETABLE OIL, PALM OIL, SUNFLOWER OIL, BUTTER (MILK), ALMONDS, SALT, SOY LECITHIN, CHOCOLATE, CORN SYRUP, FRUCTOSE, GROUND HEATH TOFFEE PIECES, SUGAR, VEGETABLE OIL, PALM OIL, SUNFLOWER OIL, BUTTER (MILK), ALMONDS, SALT, SOY LECITHIN, CHOCOLATE, COCONUT OIL, WHEY, CREAM, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, MONO AND DIGLYCERIDES"
Breyers,Butter Pecan,2.6,74,"MILK, SUGAR, CORN SYRUP, CREAM, PECANS, WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, SALT, PEANUT OIL, BUTTER, CREAM, SALT, NATURAL FLAVOR, LACTASE ENZYME, ANNATTO (FOR COLOR), VITAMIN A PALMITATE"
Breyers,CarbSmart™ Fudge Bar,4.4,34,"MILK, WATER, MALTITOL SYRUP, POLYDEXTROSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, GLYCERIN, CREAM, SOLUBLE CORN FIBER, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, ACESULFAME POTASSIUM, SUCRALOSE, NATURAL FLAVOR"
Breyers,CarbSmart™ Mint Fudge Bar,4.6,20,"MILK, WATER, FUDGE SWIRL, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WATER, SUGAR, COCOA, MODIFIED FOOD STARCH (TAPIOCA), NATURAL FLAVOR, SALT, LACTIC ACID, POTASSIUM SORBATE (PRESERVATIVE), MALTITOL SYRUP, POLYDEXTROSE, COCONUT OIL, WHEY, GLYCERIN, CREAM, SOLUBLE CORN FIBER, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, MONO AND DIGLYCERIDES, NATURAL FLAVOR, ACESULFAME POTASSIUM, COLOR ADDED, SUCRALOSE"
Breyers,OREO® Snack Cups 10ct,5.0,2,"SKIM MILK, LIQUID SUGAR, SUGAR, WATER, CREAM, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, OREO COOKIE PIECES, UNBLEACHED ENRICHED FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, SUGAR, AND/OR PALM OIL, AND/OR CANOLA OIL, COCOA (PROCESSED WITH ALKALI), HIGH FRUCTOSE CORN SYRUP, LEAVENING, AND/OR BAKING SODA, AND/OR CALCIUM PHOSPHATE, SALT, SOY LECITHIN, CHOCOLATE, ARTIFICIAL FLAVOR, WHEY, PROPYLENE GLYCOL MONOESTERS, MONO AND DIGLYCERIDES, VEGETABLE GUM (GUAR), NATURAL FLAVOR, CELLULOSE GUM, CARRAGEENAN, VITAMIN A PALMITATE"
Breyers,REESE'S Chocolate,4.2,142,"MILK, CORN SYRUP, REESE'S PEANUT BUTTER CUPS, MILK CHOCOLATE, SUGAR, COCOA BUTTER, CHOCOLATE, NONFAT MILK, MILK FAT, LACTOSE, SOY LECITHIN, PGPR (EMULSIFIER), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS), TBHQ (TO MAINTAIN FRESHNESS), CITRIC ACID (TO MAINTAIN FRESHNESS), REESE'S PEANUT BUTTER SWIRL, PEANUTS, SUGAR, PEANUT OIL, DEXTROSE, SALT, TBHQ (PRESERVATIVE), FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,Waffle Cone,3.6,20,"MILK, CORN SYRUP, CARAMEL SWIRL, SUGAR, WATER, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, NONFAT MILK SOLIDS, BUTTER, CREAM, SALT, SALT, MOLASSES, PECTIN, SOY LECITHIN, NATURAL FLAVOR, POTASSIUM SORBATE (PRESERVATIVE), SODIUM CITRATE, LACTIC ACID, FUDGE COVERED WAFFLE CONE PIECES, FUDGE COATING, SUGAR, COCONUT OIL, COCOA, NONFAT DRY MILK, WHOLE MILK POWDER, ANHYDROUS MILKFAT, SOY LECITHIN, VANILLA, NATURAL FLAVOR, WAFFLE CONE, UNBLEACHED UNENRICHED WHEAT FLOUR, SUGAR, SOYBEAN OIL, SOY LECITHIN, VANILLA, SALT, FRUCTOSE, CHOCOLATEY CHIPS, SUGAR, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), MILKFAT, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,Creamsicle,3.8,26,"MILK, CORN SYRUP, SUGAR, CREAM, FRUCTOSE, COCONUT OIL, ORANGE JUICE (FROM CONCENTRATE), WHEY, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, MONO AND DIGLYCERIDES, CITRIC ACID, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
Breyers,New York Style Cheesecake,3.3,36,"NONFAT MILK, STRAWBERRY SWIRL, WATER, SUGAR, CORN SYRUP, SKIM MILK, STRAWBERRIES, DEXTROSE, BEET JUICE (FOR COLOR), CITRIC ACID, MALIC ACID, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, PECTIN, ASCORBIC ACID, ANNATTO (FOR COLOR), CORN SYRUP, CHEESECAKE PIECES WITH GRAHAM CRUST, CREAM CHEESE, PASTEURIZED MILK, CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM, SUGAR, EGGS, GRAHAM CRUMB, WHEAT FLOUR, WHOLE WHEAT/GRAHAM FLOUR, SUGAR, CANOLA OIL, MOLASSES, HONEY, SALT, SODIUM BICARBONATE, CORNSTARCH, PALM OIL, NATURAL FLAVOR, SWEETENED LEMON ZEST, LEMON PEEL, SUGAR, LEMON OIL, VEGETABLE GUM (GUAR), FRUCTOSE, CHEESECAKE BASE, CORN SYRUP, CREAM CHEESE, PASTEURIZED MILK AND CREAM, CHEESE CULTURE, SALT, CAROB BEAN GUM, DRIED CANE SYRUP, WATER, NATURAL FLAVOR, SALT, PECTIN, COCONUT OIL, WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR, SALT, SUGAR, ANNATTO (FOR COLOR)"
Breyers,Rocky Road,3.0,42,"SKIM MILK, CORN SYRUP, WATER, SUGAR, FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, WHEY, ROASTED ALMONDS, ALMONDS, PEANUT OIL, VEGETABLE GUMS, GUAR, CAROB BEAN, WHEY PROTEIN CONCENTRATE, MONO AND DIGLYCERIDES, COCOA, SALT, SOY LECITHIN, BUTTER OIL, NATURAL FLAVOR, CARRAGEENAN"
Breyers,Cherry Vanilla,3.0,40,"MILK, SUGAR, CORN SYRUP, CHERRIES, CREAM, WHEY, WATER, PLUM, CHERRY AND BLACK CARROT CONCENTRATES (FOR COLOR), PLUM CONCENTRATE (FOR COLOR), CHERRY CONCENTRATE (FOR COLOR), BLACK CARROT CONCENTRATE (FOR COLOR), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, CITRIC ACID, VANILLA BEANS, NATURAL FLAVOR, CARRAGEENAN, VITAMIN A PALMITATE"
Breyers,Cookies & Cream,4.1,22,"MILK, SUGAR, CORN SYRUP, CREAM, WHEAT FLOUR, PALM AND PALM KERNEL OIL, PALM OIL, PALM KERNEL OIL, WHEY, COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, NATURAL FLAVOR, SALT, SODIUM BICARBONATE, SOY LECITHIN, MOLASSES, VITAMIN A PALMITATE"
Breyers,Chocolate Chip Cookie Dough,1.2,89,"MILK, SUGAR, CORN SYRUP, CREAM, ENRICHED WHEAT FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, WHEY, PALM OIL, COCONUT OIL, COCOA POWDER (PROCESSED WITH ALKALI), SOYBEAN OIL, CHOCOLATE LIQUOR, RICE FLOUR, COCOA BUTTER, MOLASSES, SALT, NATURAL FLAVOR, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, BAKING SODA, VANILLA BEANS, MILK FAT, SOY LECITHIN, ANNATTO (FOR COLOR), VITAMIN A PALMITATE"
Breyers,Non-Dairy OREO® Cookies & Cream,4.5,157,"ALMOND MILK, WATER, ALMONDS, LIQUID SUGAR, SUGAR, WATER, OREO COOKIE PIECES, UNBLEACHED ENRICHED FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, SUGAR, AND/OR PALM OIL, AND/OR CANOLA OIL, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, LEAVENING, AND/OR BAKING SODA, AND/OR CALCIUM PHOSPHATE, SOYBEAN LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR, COCONUT OIL, CORN SYRUP, PEA PROTEIN, VEGETABLE GUMS, CAROB BEAN, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR (COCONUT)"
Breyers,Coffee,2.4,52,"MILK, CORN SYRUP, SUGAR, CREAM, COFFEE EXTRACT, WHEY, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR, VITAMIN A PALMITATE, ANNATTO (FOR COLOR)"
Breyers,Vanilla Chocolate,4.6,95,"MILK, CREAM, SUGAR, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, TARA, CAROB BEAN, NATURAL FLAVOR"
Breyers,Chocolate Chip,3.8,30,"SKIM MILK, CORN SYRUP, SUGAR, FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, WHEY, MONO AND DIGLYCERIDES, VEGETABLE GUMS, GUAR, CAROB BEAN, MILK FAT, VANILLA BEANS, NATURAL FLAVOR, SOY LECITHIN"
Breyers,Extra Creamy Chocolate,3.1,13,"MILK, SUGAR, CORN SYRUP, CREAM, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, VITAMIN A PALMITATE, NATURAL FLAVOR"
Breyers,Black Raspberry Chocolate,4.4,38,"MILK, SUGAR, CORN SYRUP, CREAM, BLACK RASPBERRY PUREE, RASPBERRY PUREE, COCONUT OIL, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), WATER, FRUIT AND VEGETABLE JUICE (FOR COLOR), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, NATURAL FLAVOR, CITRIC ACID, MONO AND DIGLYCERIDES, PECTIN, SOY LECITHIN, VITAMIN A PALMITATE"
Breyers,Chocolate Truffle,4.5,45,"MILK, CREAM, SUGAR, DUTCHED COCOA (PROCESSED WITH ALKALI), CORN SYRUP, COCONUT OIL, WHEY, CANOLA OIL, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, SALT, COCOA, SOY LECITHIN, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
Breyers,Salted Caramel,3.9,20,"MILK, CORN SYRUP, SUGAR, CREAM, WHEY, BUTTER, CREAM, SALT, SKIM MILK, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, CARAMEL (FOR COLOR), SALT, SEA SALT, CARRAGEENAN, SODIUM BICARBONATE, NATURAL FLAVOR, VITAMIN A PALMITATE, ANNATTO (FOR COLOR), WATER"
Breyers,Ice Cream Cake,4.1,69,"MILK, SUGAR, SUGAR, CHOCOLATE COOKIE PIECES, ENRICHED FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, SUGAR, VEGETABLE OIL, PALM OIL, SOYBEAN OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), DRIED CANE SYRUP, VANILLA, CORNSTARCH, SODIUM BICARBONATE, SALT, SOY LECITHIN, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), COCOA, SOY LECITHIN, NATURAL FLAVORS, MILK, CORN SYRUP, CREAM, WHEY, COCOA PROCESSED WITH ALKALI, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, VANILLA BEANS, NATURAL FLAVOR, VANILLA EXTRACT, VITAMIN A PALMITATE"
Breyers,Coconut Fudge,4.4,19,"SKIM MILK, CORN SYRUP, WATER, FRUCTOSE, SUGAR, COCONUT OIL, COCONUT, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, WHEY, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, UNSWEETENED CHOCOLATE, COCOA BUTTER, MILK FAT, COCOA, NATURAL FLAVOR, SOY LECITHIN, PGPR, COCONUT EXTRACT"
Breyers,Chocolate Peanut Butter,4.4,143,"MILK, CREAM, SUGAR, PEANUTS, CORN SYRUP, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, SALT, PEANUT OIL, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
Breyers,Natural Vanilla Snack Cups 10ct,4.6,28,"MILK, CREAM, SUGAR, WATER, VEGETABLE GUM (TARA), NATURAL FLAVOR"
Breyers,Butterscotch Blondie,3.5,20,"MILK, SUGAR, CORN SYRUP, CREAM, BROWN SUGAR, WHEAT FLOUR, WHEY, EGG, BUTTER, CREAM, SALT, SOYBEAN OIL, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, CARAMEL (FOR COLOR), NATURAL FLAVOR, BAKING POWDER, SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE, SALT, VITAMIN A PALMITATE"
Breyers,Chocolate Snack Cups 10ct,4.9,26,"MILK, CREAM, SUGAR, WATER, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, VEGETABLE GUM (TARA), NATURAL FLAVOR"
Breyers,CINNABON®,4.0,28,"MILK, CORN SYRUP, SUGAR, BROWN SUGAR, SOYBEAN OIL, WATER, BUTTER, CREAM, SALT, CORN SYRUP, SPICE, SALT, SOYBEAN LECITHIN, VANILLA EXTRACT, DRIED CANE SYRUP, UNBLEACHED UNENRICHED WHEAT FLOUR, COCONUT OIL, WATER, BUTTER, CREAM, SALT, MOLASSES, SODIUM BICARBONATE, SPICE, CORN SYRUP, SOY LECITHIN, SALT, FRUCTOSE, COCONUT OIL, WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,CarbSmart™ Caramel Swirl Bar,4.7,18,"MILK, WATER, CARAMEL SWIRL, SUGAR, WATER, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, NONFAT MILK SOLIDS, BUTTER, CREAM, SALT, SALT, MOLASSES, PECTIN, SOY LECITHIN, NATURAL FLAVOR, POTASSIUM SORBATE (PRESERVATIVE), SODIUM CITRATE, LACTIC ACID, MALTITOL SYRUP, POLYDEXTROSE, COCONUT OIL, WHEY, GLYCERIN, CREAM, SOLUBLE CORN FIBER, VEGETABLE GUMS, CAROB BEAN GUM, GUAR GUM, CARAMEL (FOR COLOR), MONO AND DIGLYCERIDES, NATURAL FLAVOR, ACESULFAME POTASSIUM, SUCRALOSE"
Breyers,Layered Dessert S'mores,2.5,31,"MILK, CORN SYRUP, SUGAR, WHEAT FLOUR, BUTTER, CREAM (MILK), SALT, PALM OIL, CORN SYRUP, NONFAT MILK, WATER, RICE FLOUR, NATURAL FLAVORS, SALT, WHEAT FLOUR, SUGAR, PALM OIL, MOLASSES, SPICES, SALT, BAKING SODA, NATURAL FLAVOR, SOYBEAN LECITHIN, FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR, VANILLA EXTRACT"
